Event Name;Event Date;Event Location;Event Category;Event Type;Organizing Company;Company Website;Event Url
Spinning;Tuesday, December  6, 2016 @  7:00 PM - Tuesday, December 27, 2016 @  7:50 PM;Hyde Creek Recreation Centre 1379 Laurier Avenue Port Coquitlam , BC , Canada V3B 2B9 ;cycling; Cycling Spinning;City of Port Coquitlam; ;http://www.active.com//port-coquitlam-bc/cycling/spinning-classes/spinning-2016-25766320?int=72-3-A10f24dcc3-4c4f-412c-b47a-6fc1447ffb17
Spinning;Saturday, October 15, 2016 @  8:00 AM - Saturday, December  3, 2016 @  8:55 AM;  50 Gay Ave Clayton , MO 63105.0 ;cycling; Cycling Spinning Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/spinning-classes/spinning-2016-23?int=72-3-A92377e0cf-6059-42b5-871a-01c33def83a8
Fitness Event - Spinning;Monday, November  7, 2016 @  5:30 PM (EST) - Monday, November 28, 2016 @  6:30 PM (EST);Oneonta Family YMCA 20-26 Ford Avenue Oneonta , NY 13820 ;cycling; Cycling Spinning Oneonta, NY;Oneonta Family YMCA; ;http://www.active.com//oneonta-ny/cycling/spinning-classes/fitness-event-spinning-2016-27535251?int=72-3-A7a61ffdfc-8394-4e8f-90b9-2dd39d786336
Spinning;Friday, October 14, 2016 @  5:45 AM - Friday, December  2, 2016 @  6:40 AM;  50 Gay Ave Clayton , MO 63105.0 ;cycling; Cycling Spinning Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/spinning-classes/spinning-2016-0a?int=72-3-A30af6e055-42a0-4d75-a9a3-7b6908c02cfc
7. Fun Ride - 1/4 Mile;Saturday, November 19, 2016;Armory Park 221 S 6th Ave Tucson , AZ 85701 ;cycling; Cycling Tucson, AZ;Arts Express; ;http://www.active.com/http://www.activekids.com/tucson-az/cycling/camps/7-fun-ride-1-4-mile-2016?int=72-3-A388f6a386-31e2-4a59-bc1b-916254edd902
Cycling Classes - Indoor Cycling;Saturday, November  5, 2016 @  7:00 AM (CDT) - Saturday, December 17, 2016 @  7:45 AM (CST);Boulder Point Zero Boulder Hill Pass Montgomery , IL 60538 ;cycling; Cycling Montgomery, IL;Oswegoland Park District; ;http://www.active.com//montgomery-il/cycling/classes/cycling-classes-indoor-cycling-2016-23094555?int=72-3-A1126e53273-ec2d-4020-8484-ced42f1d2cc4
Indoor Cycling;Saturday, February  4, 2017 @  9:00 AM (PST) - Saturday, February 25, 2017 @  9:55 AM (PST);Exertec Health &ampand Fitness Center 1500 First Street Napa , CA 94559 ;cycling; Cycling Napa, CA;City of Napa; ;http://www.active.com//napa-ca/cycling/classes/indoor-cycling-2017-27521345?int=72-3-A64cacb4c3-80a3-4076-bb30-bc22f9813921
Cycling Classes - Cycling;Tuesday, November  1, 2016 @  6:30 PM (EDT) - Tuesday, December 13, 2016 @  7:15 PM (EST);South Oakland Family YMCA 1016 W. 11 Mile Road Royal Oak , MI 48067 ;cycling; Cycling Royal Oak, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//royal-oak-mi/cycling/classes/cycling-classes-cycling-2016-25931414?int=72-3-A1124c9818e-4a87-4880-ba04-d6b49a0d7608
Mad Dog Spinning 1 Fri. Terry;Friday, September 16, 2016 @  5:30 AM (EDT) - Friday, November 18, 2016 @  6:30 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-1-fri-terry-2016?int=72-3-A946ff3832-1c18-41c7-bc81-e319e7513f6f
GACC MYPASS Spin;Friday, September  9, 2016 @  9:00 AM - Friday, December 16, 2016 @ 10:00 AM;Gibsons &ampand Area Community Centre 700 Park Road Gibsons , BC , Canada V0N 1V7 ;cycling; Cycling Spinning;SCRD Parks and Recreation; ;http://www.active.com//gibsons-bc/cycling/spinning-classes/gacc-mypass-spin-2016-25939724?int=72-3-A42cd04b89-7ba9-4637-9c11-87c0fd9d1766
Cycle Core;Wednesday, September 14, 2016 @  9:30 AM - Wednesday, December 21, 2016 @ 10:30 AM;Dunbar Fitness Centre 4747 Dunbar Street Vancouver , BC , Canada V6S 2H2 ;cycling; Fitness;Vancouver Board of Parks and Recreation; ;http://www.active.com//vancouver-bc/cycling/cycle-core-2016-26259559?int=72-3-A7c92f8dc3-4c90-4b40-a38e-c85b0b289ab9
Cycling Classes - Cycling;Thursday, January 12, 2017 @  5:45 AM (EST) - Thursday, February 23, 2017 @  6:35 AM (EST);Boll Family YMCA 1401 Broadway Detroit , MI 48226 ;cycling; Cycling Detroit, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//detroit-mi/cycling/classes/cycling-classes-cycling-2017-26959960?int=72-3-A3f656dad4-bebe-4c24-90a6-e45c525cee4f
Spinning;Wednesday, December  7, 2016 @  5:45 PM - Wednesday, December 28, 2016 @  6:45 PM;Hyde Creek Recreation Centre 1379 Laurier Avenue Port Coquitlam , BC , Canada V3B 2B9 ;cycling; Cycling Spinning;City of Port Coquitlam; ;http://www.active.com//port-coquitlam-bc/cycling/spinning-classes/spinning-2016-25766302?int=72-3-A8d673897c-147b-4a3a-847a-dc7837083b87
Mad Dog Spinning 2 Tuesday Amy;Tuesday, November 29, 2016 @  8:00 AM (EST) - Tuesday, January 31, 2017 @  9:00 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-2-tuesday-amy-2016?int=72-3-A8781cb403-9faf-4a97-b25f-774ee8dec63c
Indoor Cycling;Tuesday, December  6, 2016 @  6:00 PM - Tuesday, January  3, 2017 @  6:55 PM;  50 Gay Ave Clayton , MO 63105.0 ;cycling; Cycling Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/classes/indoor-cycling-2016-f?int=72-3-A6f06ced6a-feee-4020-806a-c24ee2433133
Session 3 - Girl&#x27ands Ski Camp;Thursday, July  6, 2017 - Thursday, July 13, 2017;Windells Campus 59550 E Hwy 26 Sandy , OR 97055 ;cycling; Winter Sports;We Are Camp; ;http://www.active.com/http://www.activekids.com/sandy-or/arts-and-crafts/camp/session-3-girl-s-ski-camp-2017?int=72-3-A2c80376ec-79b6-49db-8e15-62d707ca8c9c
Mad Dog Spinning 2 Monday Terry;Monday, November 28, 2016 @  5:30 AM (EST) - Monday, January 30, 2017 @  6:30 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-2-monday-terry-2016?int=72-3-A7e295667c-4a13-443f-892c-d1b6c09aaf2a
SAC MYPASS Spin;Saturday, September 10, 2016 @ 10:30 AM - Saturday, December 10, 2016 @ 11:30 AM;Sechelt Aquatic Centre 5500 Shorncliffe Avenue Sechelt , BC , Canada V0N 3A1 ;cycling; Cycling Spinning;SCRD Parks and Recreation; ;http://www.active.com//sechelt-bc/cycling/spinning-classes/sac-mypass-spin-2016?int=72-3-A526f6349c-2884-4ae2-82d6-0f26b8640428
Cycling Classes - Cycling;Wednesday, January 11, 2017 @  9:00 AM (EST) - Wednesday, April 12, 2017 @  9:55 AM (EDT);Livonia Family YMCA 14255 Stark Livonia , MI 48225 ;cycling; Cycling Livonia, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//livonia-mi/cycling/classes/cycling-classes-cycling-2017?int=72-3-A11f80f6307-7ee8-40a5-a872-a626b99eeec7
Lunch Time Cycle Session 2;Tuesday, November 15, 2016 @ 12:10 PM - Thursday, December  8, 2016 @ 12:50 PM;Town of Edson - Repsol Place 1021 49 St. Box 6300 Edson , AB , Canada T7E 1T7 ;cycling; Fitness;Town of Edson; ;http://www.active.com//edson-ab/cycling/classes/lunch-time-cycle-session-2-2016?int=72-3-A986812c7f-948f-46ea-9db4-f50842b636bf
Spinning;Tuesday, November  1, 2016 @  7:00 PM - Tuesday, November 29, 2016 @  7:50 PM;Hyde Creek Recreation Centre 1379 Laurier Avenue Port Coquitlam , BC , Canada V3B 2B9 ;cycling; Cycling Spinning;City of Port Coquitlam; ;http://www.active.com//port-coquitlam-bc/cycling/spinning-classes/spinning-2016-25765923?int=72-3-A69e87bf88-adff-414b-b2aa-a3dc4a59c2b3
Great River Road Run/Ride Half Marathon, 5k, 10K, 13 Mile or 55 mile ride;Saturday, October 14, 2017;Hancock County, IL 1454 N. Co Rd 2050 PO Box 160 Carthage , IL 62321 ;cycling; Cycling Half Marathon 5K 10K;Memorial Hospital;http://greatriverroadrun.com;http://www.active.com//carthage-il/running/distance-running-races/great-river-road-run-ride-half-marathon-5k-10k-13-mile-or-55-mile-ride-2017?int=72-3-A5eefd2224-cd6b-4418-831a-34581a74daf1
Hydro Spinning - Armijo - Adult - 9:00 AM;Wednesday, February  1, 2017 @  9:00 AM (MST) - Monday, February 27, 2017 @ 10:00 AM (MST);Armijo Aquatic Center 911 S. Ochoa El Paso , TX 79901 ;cycling; Cycling Spinning El Paso, TX;City of El Paso; ;http://www.active.com//el-paso-tx/cycling/spinning-classes/hydro-spinning-armijo-adult-9-00-am-2017?int=72-3-A663402569-9b95-4a70-9ac7-3551f48d0689
Tour de Marco 7;Sunday, February 26, 2017;Marco Island YMCA 101 Sandhill Road Marco Island , FL 34145 ;cycling; Cycling 5 Mile;Tour de Marco 6; ;http://www.active.com//marco-island-fl/cycling/races/tour-de-marco-7-2017?int=72-3-A38173f3d0-47e5-4898-bc21-c016dc4977ad
Mad Dog Spinning 4 Fri. Ali;Friday, May  5, 2017 @  8:30 AM (EDT) - Friday, July  7, 2017 @  9:30 AM (EDT);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-4-fri-ali-2017?int=72-3-A7e51e8bfc-5ca8-4f26-ae52-8198624635b8
2017 Pisgah 36;Saturday, March  4, 2017 - Sunday, March  5, 2017;Pisgah Forest, NC Cove Creek Campground Pisgah Forest , NC 28768 ;cycling; Cycling Mountain Biking;Eric Wever;http://pisgahproductions.com/;http://www.active.com//pisgah-forest-nc/cycling/mountain-biking-races/pisgah-36-2017?int=72-3-A7ad136a7d-4c7b-45ff-ae80-29ad5eb53709
Cycling Classes - Cycle;Wednesday, January  6, 2016 @  9:25 AM (EST) - Wednesday, December 28, 2016 @ 10:25 AM (EST);Upper Main Line Branch 1416 Berwyn-Paoli Road Berwyn , PA 19312 ;cycling; Cycling Berwyn, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//berwyn-pa/cycling/classes/cycling-classes-cycle-2016-19866720?int=72-3-A531e8f5cf-e417-4cb9-a3e1-ebcb72b3f725
Wannamaker North Trail;Saturday, January 14, 2017 @  2:00 PM;  8888 University Blvd North Charleston , SC 29406.0 ;cycling; Cycling Mountain Biking North Charleston, SC; ; ;http://www.active.com//north-charleston-sc/cycling/mountain-biking-classes/wannamaker-north-trail-2017-ce?int=72-3-A7ce87467c-b4e9-4d05-ad96-b4687027d84f
Recreational Vehicle (RV) Interest Group;Friday, January  1, 2010 - Thursday, December 31, 2020 @  1:00 AM;Club at Madeira Canyon 2721 Bonaparte Lane Henderson , NV 89044 ;cycling; Cycling Henderson, NV;Club Madeira Canyon; ;http://www.active.com//henderson-nv/cycling/classes/recreational-vehicle-rv-interest-group-2010?int=72-3-A199f20978-30ad-4fd0-baa7-c91a321c80b8
Bicycle Club Meetings;Wednesday, January  6, 2010 @ 10:00 AM - Sunday, December 27, 2020 @ 12:00 PM;Sun City Mesquite 1350 Flat Top Mesa Drive Mesquite , NV 89034 ;cycling; Cycling Mesquite, NV;Sun City Mesquite; ;http://www.active.com//mesquite-nv/cycling/mountain-biking-classes/bicycle-club-meetings-2010-13176456?int=72-3-A173193645-95c8-476d-8a1e-31d10f01853e
Cycling;Thursday, November  3, 2016 @  6:30 PM (EDT) - Thursday, December 15, 2016 @  7:15 PM (EST);South Oakland Family YMCA 1016 W. 11 Mile Road Royal Oak , MI 48067 ;cycling; Cycling Royal Oak, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//royal-oak-mi/cycling/classes/cycling-2016-25931325?int=72-3-A7f5b0e9c9-a4b8-4891-83fb-b66ebe9e8104
Hydro Spinning - Armijo - Adult - 6:45 PM;Tuesday, January  3, 2017 @  6:45 PM (MST) - Thursday, January 26, 2017 @  7:45 PM (MST);Armijo Aquatic Center 911 S. Ochoa El Paso , TX 79901 ;cycling; Cycling Spinning El Paso, TX;City of El Paso; ;http://www.active.com//el-paso-tx/cycling/spinning-classes/hydro-spinning-armijo-adult-6-45-pm-2017?int=72-3-A10c31f514a-c5f6-47f2-9f6f-e30c3b0ab18e
Pedal for Paws 2017;Saturday, April 15, 2017;Gallatin Civic Center 210 Albert Gallatin Avenue Gallatin , TN 37066 ;cycling; Cycling;Sumner Spay Neuter Alliance;http://www.sumnerspayneuteralliance.org;http://www.active.com//gallatin-tn/cycling/races/pedal-for-paws-2017?int=72-3-A2be1f14d5-a24c-42b3-a501-ddc978bd6213
TBF Mountain Bike Clinic - Levels 1 & 2;Saturday, April 22, 2017;Granite Beach 8000 Douglas Blvd. Granite Bay , CA 95746 ;cycling; Cycling Mountain Biking Granite Bay, CA;Total Body Fitness;http://www.tbftraining.com;http://www.active.com//granite-bay-ca/cycling/mountain-biking-clinics/tbf-mountain-bike-clinic-levels-1-and-2-2017-27538073?int=72-3-A72459b5f7-c5bc-479a-a2e6-ad5b046fcb87
Transy Bikes Long Sleeve Jersey;Tuesday, February 21, 2017 - Tuesday, March 14, 2017;Transy Bike Shop (Forrer Hall) 300 North Broadway Lexington , KY 40508 ;cycling; Cycling Lexington, KY;Transylvania University; ;http://www.active.com//lexington-ky/cycling/camps/transy-bikes-long-sleeve-jersey-2017?int=72-3-A1159a65e9-a53b-4f61-a2b0-c7cc81770258
Beginner Cycle 30;Wednesday, January  6, 2016 @  6:00 PM (EST) - Wednesday, December 28, 2016 @  6:30 PM (EST);Brandywine Branch 295 Hurley Road Coatesville , PA 19320 ;cycling; Cycling Beginner Coatesville, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com/http://www.activekids.com/coatesville-pa/cycling/classes/beginner-cycle-30-2016?int=72-3-A109303ad4b-1d16-446a-9194-0b8d04f22dd7
Session 5 - Boy&#x27ands BMX Camp;Wednesday, July 26, 2017 - Wednesday, August  2, 2017;Windells Campus 59550 E Hwy 26 Sandy , OR 97055 ;cycling; Cycling;We Are Camp; ;http://www.active.com/http://www.activekids.com/sandy-or/cycling/camps/session-5-boy-s-bmx-camp-2017?int=72-3-A7468d8bea-5d84-4dfb-891f-7fbdd04e8acc
Indoor Cycling;Tuesday, January 10, 2017 @  9:30 AM - Tuesday, February 28, 2017 @ 10:25 AM;  50 Gay Ave Clayton , MO 63105.0 ;cycling; Cycling Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/classes/indoor-cycling-2017-2c?int=72-3-A112cb27e9e-cf06-470d-a05c-9e8bbe8c2c16
Cycling Classes - Cycling;Tuesday, January 10, 2017 @  6:30 PM (EST) - Tuesday, February 21, 2017 @  7:20 PM (EST);Boll Family YMCA 1401 Broadway Detroit , MI 48226 ;cycling; Cycling Detroit, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//detroit-mi/cycling/classes/cycling-classes-cycling-2017-26959961?int=72-3-A4b74c58de-a3f3-47ec-8f64-f3391a4336a4
Fitness Classes - Cycle;Monday, November  7, 2016 @  6:45 PM (EST) - Monday, December 12, 2016 @  7:30 PM (EST);North Oakland Family YMCA 3378 Walton Boulevard Auburn Hills , MI 48326 ;cycling; Fitness Auburn Hills, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//auburn-hills-mi/yoga/classes/fitness-classes-cycle-2016-25194426?int=72-3-A5b2600ffc-0816-463f-8152-8c575eb6b040
Cycling Classes - Quick Cycle;Monday, April  3, 2017 @  8:00 AM (CDT) - Monday, May 22, 2017 @  8:30 AM (CDT);Boulder Point Zero Boulder Hill Pass Montgomery , IL 60538 ;cycling; Cycling Montgomery, IL;Oswegoland Park District; ;http://www.active.com//montgomery-il/cycling/classes/cycling-classes-quick-cycle-2017-26626003?int=72-3-A8d8d57613-caeb-4c50-b9da-de3a86dea16c
Cycle, Strength and Souland PAL;Thursday, November  3, 2016 @  5:15 PM (PDT) - Thursday, December 15, 2016 @  6:15 PM (PST);Palisades 1500 Greentree Rd Lake Oswego , OR 97035 ;cycling; Fitness Lake Oswego, OR;City of Lake Oswego; ;http://www.active.com//lake-oswego-or/strength-training/classes/cycle-strength-and-amp-soul-pal-2016-25324278?int=72-3-A776ccaea7-c535-4caa-a817-e3058f0c4a61
Cycling Classes - Cycling;Monday, January  9, 2017 @  9:00 AM (EST) - Monday, April 10, 2017 @  9:55 AM (EDT);Livonia Family YMCA 14255 Stark Livonia , MI 48225 ;cycling; Cycling Livonia, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//livonia-mi/cycling/classes/cycling-classes-cycling-2017-26872362?int=72-3-A10fcbc3d3a-50be-4215-bc83-783f2e4fd504
Parkinson's Cycle;Monday, October 31, 2016 @ 10:30 AM (EDT) - Wednesday, December 21, 2016 @ 11:30 AM (EST);Kennett Branch 101 Race Street Kennett Square , PA 19348 ;cycling; Cycling Kennett Square, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//kennett-square-pa/cycling/classes/parkinson-s-cycle-2016?int=72-3-A118ace49c1-7ecd-485f-b508-1429f28d2608
Tinseltown Trolley-3:30pm SATURDAY;Saturday, December  3, 2016 @  3:30 PM (PST);Lake Oswego Parks &ampand Recreation 1500 Greentree Rd. Lake Oswego , OR 97034 ;cycling; Cycling Lake Oswego, OR;City of Lake Oswego; ;http://www.active.com/http://www.activekids.com/lake-oswego-or/cycling/tinseltown-trolley-3-30pm-saturday-2016?int=72-3-A82b6708f9-2ec4-4474-b597-40fcb22cc06d
Indoor Cycling;Monday, January  9, 2017 @  5:45 AM (CST) - Monday, February 27, 2017 @  6:40 AM (CST);  50 Gay Ave Clayton , MO 63105 ;cycling; Cycling Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/classes/indoor-cycling-2017-f0?int=72-3-A7f0bd41e5-ccaa-44a2-be6c-e9a83a92b103
Indoor Cycling;Saturday, December 10, 2016 @  8:00 AM - Saturday, January  7, 2017 @  8:55 AM;  50 Gay Ave Clayton , MO 63105.0 ;cycling; Cycling Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/classes/indoor-cycling-2016-5?int=72-3-A1051e94544-e788-4ed3-ab2b-0c22eacc5950
Mad Dog Spinning 2 Tuesday Tory;Tuesday, November 29, 2016 @  9:30 AM (EST) - Tuesday, January 31, 2017 @ 10:30 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-2-tuesday-tory-2016?int=72-3-A4a614b50a-0f4b-4372-8bfd-80b480a57b5e
Dinner and Trail Ride;Friday, November  4, 2016 @ 12:00 PM (EDT) - Sunday, November  6, 2016 @ 12:00 PM (EST);  2662 Mullet Hall Rd Johns Island , SC 29455 ;cycling; Cycling Johns Island, SC; ; ;http://www.active.com//johns-island-sc/cycling/classes/dinner-and-trail-ride-2016?int=72-3-A71149b53b-df28-4c17-bf8e-a54b01bf877d
Session 1 - Girl&#x27ands Ski Camp;Friday, June 16, 2017 - Friday, June 23, 2017;Windells Campus 59550 E Hwy 26 Sandy , OR 97055 ;cycling; Winter Sports;We Are Camp; ;http://www.active.com/http://www.activekids.com/sandy-or/arts-and-crafts/camp/session-1-girl-s-ski-camp-2017?int=72-3-A599687baa-84f3-4384-baae-601f48c5b232
Session 6 - Girl&#x27ands Skateboard Camp;Saturday, August  5, 2017 - Saturday, August 12, 2017;Windells Campus 59550 E Hwy 26 Sandy , OR 97055 ;cycling; Winter Sports;We Are Camp; ;http://www.active.com/http://www.activekids.com/sandy-or/arts-and-crafts/camp/session-6-girl-s-skateboard-camp-2017?int=72-3-A7464c20ce-bd5d-4bd8-9bf7-ba4b95498105
Cycling;Thursday, January 12, 2017 @  7:05 PM (EST) - Thursday, April 20, 2017 @  8:00 PM (EDT);Carls Family YMCA 300 Family Drive Milford , MI 48381 ;cycling; Cycling Milford, MI;YMCA of Metropolitan Detroit; ;http://www.active.com//milford-mi/cycling/classes/cycling-2017-27511646?int=72-3-A18d4ece37-916b-47b5-9fcd-ad3b12150307
Cycling Classes - Cycle;Wednesday, January  6, 2016 @  6:00 PM (EST) - Wednesday, December 28, 2016 @  7:00 PM (EST);Upper Main Line Branch 1416 Berwyn-Paoli Road Berwyn , PA 19312 ;cycling; Cycling Berwyn, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//berwyn-pa/cycling/classes/cycling-classes-cycle-2016?int=72-3-A94ec16647-c315-42ae-ae75-a2838197b97e
Cycling Classes - Cycle 55;Thursday, January  7, 2016 @  6:00 PM (EST) - Thursday, December 29, 2016 @  6:55 PM (EST);West Chester Branch 605 Airport Road West Chester , PA 19380 ;cycling; Cycling West Chester, PA;YMCA OF THE GREATER BRANDYWINE; ;http://www.active.com//west-chester-pa/cycling/classes/cycling-classes-cycle-55-2016-19535836?int=72-3-A722b5489e-fab3-4056-aa54-494e6372c8c1
Session 4 - Girl&#x27ands Skateboard Camp;Sunday, July 16, 2017 - Sunday, July 23, 2017;Windells Campus 59550 E Hwy 26 Sandy , OR 97055 ;cycling; Winter Sports;We Are Camp; ;http://www.active.com/http://www.activekids.com/sandy-or/arts-and-crafts/camp/session-4-girl-s-skateboard-camp-2017?int=72-3-A4fdc4cc70-4e03-4bf3-8911-6bd4a4c68fca
Indoor Cycling;Saturday, January 14, 2017 @  9:00 AM - Saturday, March  4, 2017 @  9:55 AM;  50 Gay Ave Clayton , MO 63105.0 ;cycling; Cycling Clayton, MO; ; ;http://www.active.com//clayton-mo/cycling/classes/indoor-cycling-2017-5a?int=72-3-A95aeab732-ce0a-41b2-8f46-f17ec5b02c95
Mad Dog Spinning 1 Monday Polly;Monday, September 12, 2016 @  8:30 AM (EDT) - Monday, November 14, 2016 @  9:30 AM (EST);Hingham Recreation Center 210 Central Street Hingham , MA 02043 ;cycling; Cycling Spinning Hingham, MA;Hingham Recreation; ;http://www.active.com//hingham-ma/cycling/spinning-classes/mad-dog-spinning-1-monday-polly-2016?int=72-3-A8bbd47071-ae2b-4226-9574-f92a6214abff
Teen Indoor Cycle;Wednesday, November  9, 2016 @  4:45 PM - Wednesday, December 14, 2016 @  5:30 PM;  1207 Park Avenue West Highland Park , IL 60035.0 ;cycling; Cycling Highland Park, IL; ; ;http://www.active.com//highland-park-il/cycling/classes/teen-indoor-cycle-2016-63?int=72-3-A116354c515-bc4a-4969-8fc0-22fddc0dcb40
